date,content
2021-08-27 14:48:27+00:00,"@Portantino Sir, why did you kill that bill? Is parking really that important? Do you really care about solving the homeless crisis? Are you aware of climate change and its link to cars?Can’t you put two and two together? You’re part of the problem — a big part. @latimes"
2021-08-27 01:36:35+00:00,@Forbes @AOC Climate change is an existential issue. Our support for clean energy subsidies is way past due as is stopping subsidies for the oil and gas industry.
2021-08-26 14:47:00+00:00,"vaccines, GMOs, pesticides, endocrine disruptors, EMFs, engineered wars, geoengineering, veganism &amp; the climate change hoax are being used to systematically cull the human population."
2021-08-26 02:43:25+00:00,Climate change is not as important as the big lie?  Even Bill Nye knows that https://t.co/QSZU6JsnSI
2021-08-26 02:36:08+00:00,@AP @BeverlyFolkers At this point I am out of f***s to give. Thin the herd. Most of Florida &amp; much of Texas will be under water in 20 years or less so maybe it is intentional. They’d rather kill them off this way then tell them climate change is real.
2021-08-25 17:22:51+00:00,@BHBH1021xx @ColumbiaBugle @larryelder Minus the whole climate change denial I'm sure he's totally fucking honest...🙄
2021-08-25 00:16:36+00:00,"AGAIN, THERE IS REALLY NOTHING THAT MAN KIND CAN DO ABOUT CLIMATE CHANGE! THERE IS ONLY TWO FORCES THAT CAN BUDGE THE ATMOSPHERE, THE ATOMIC BOMB AND A STRONG VOLCANIC ERUPTION!!!"
2021-08-24 10:16:04+00:00,"Vice President Kamala Harris warns Americans to buy Christmas presents now, especially toys for kids, because climate change and the pandemic have caused supply chain delays and disruptions. She says delays may be “many, many months”. F**k, now we have to worry about Christmas. https://t.co/IwQQIdID5U"
2021-08-24 01:12:36+00:00,"Los Angeles Times: How the climate-change opera 'Sun &amp; Sea' splashed down in L.A..
https://t.co/WwBYwsQCY0

via @GoogleNews"
2021-08-24 00:50:00+00:00,@gaslightsboys Climate change actually is going to have worse effects on non-whites than whites.
2021-08-23 18:05:22+00:00,"@ChadNotChud Fish are not going to go extinct even with climate change, some people don't know that."
2021-08-23 13:50:10+00:00,@h0tTopic... CBS news now copycatting The Babylon bee... climate change causing @resurrectionn of an austere version of the Taliban¿! #HOT_SUMMER_DREAM
2021-08-23 07:44:55+00:00,"@RonFilipkowski Larry Elder is also:
- For eliminating minimum wage;
- For repealing Roe v Wade;
- Against gender equality;
- Against the science of climate change;
- Against gun control. 
California doesn’t need to be like Florida.
Vote NO on the recall."
2021-08-23 05:10:31+00:00,"How can we possibly adapt to a future of climate change, other viruses, mass migrations and food &amp; water shortages if we can’t even do the most basic things today to help keep each other alive? 

It doesn’t bode well for the future of humanity. 
4/"
2021-08-23 00:39:54+00:00,@captanne @Mrs_Schwarzski @MeidasTouch It’s terrifying to know we’re facing a future not only of climate disasters &amp; its fallout but along side fellow citizens who won’t even change their behavior to save our children from dying of a virus. It doesn’t bode well for the future of humanity.
2021-08-22 23:57:02+00:00,@DesiJed Climate change denier as well
2021-08-22 16:20:54+00:00,"Resilience investment flattens the climate change adaptation damage function by creating new adaptation human capital and spurring innovation. The new Lucas Critique!

How climate science is guiding Suriname's policy planning https://t.co/qMd1viMKGB"
2021-08-21 11:58:20+00:00,"I will mention @LonesSmith
as an example of such a migrant!

Climate-Driven Migration Could Change Up Who Lives Where https://t.co/AxNeE7iJzs"
2021-08-20 20:18:37+00:00,"America 🥲🇺🇸If you want to be great! You must tell the truth about everything that you have been hiding &amp; lying about, including Slavery,UFOS, climate change, dark money, stealing land,oil &amp; Nukes,
Poisonous water &amp; soil,land grabbing ect.
To many to mention 🥲🇺🇸 https://t.co/PKFIAq5mMS"
2021-08-20 17:54:38+00:00,"NYT The Daily’s episode on Climate Change is *snaps*

Paraphrasing: Boomers did whatever the hell they wanted and now their kids and grandkids have to clean up their mess/deal with the consequences of their actions. 

Thanks you selfish FUCKS. 🤬🖕🏼"
2021-08-20 16:08:09+00:00,"Larry elder said he wants to abolish the minimum wage and climate change initiatives. 

He will set back California decades. 

Do not let @GavinNewsom be recalled 
#VoteNoOnRecall 

Vote by mail
Vote in person 

But just vote. 

Your future depends on it https://t.co/HlAnKWtcZH"
2021-08-20 03:47:27+00:00,@lost_in_la @pauld198 @ScottAdamsSays I think it’s so they can make us hurt and “feel” and “see” the “effects” of purported “climate change.”
2021-08-20 03:44:31+00:00,@ScottAdamsSays It feels like they purposely create these crises to make us pretend to believe it’s the “climate” when it’s their poor water/reservoir management/upkeep coupled with acts of God (drought) unrelated to manmade “climate change.”
2021-08-20 00:12:06+00:00,"In the current issue of Organization &amp; Environment, we show how local air pollution information can be effective to help people protect their health. Easily accessible AQI will become crucial as wildfires mount with climate change https://t.co/8rKsPx3FZa @SAGEManagement @UCLAIoES"
2021-08-19 20:28:51+00:00,"It’s not like we didn’t see this coming.

Carl Sagan testifying before Congress in 1985 on climate change https://t.co/eYB9Qdku0t via @YouTube"
2021-08-19 18:27:25+00:00,"My 7 minute talk features some of the rhetorical flourishes last heard in JFK's inaugural address. 
Insurance, Climate Change, and Our Housing and Mortgage Markets https://t.co/1qaqXFR7MH"
2021-08-19 06:07:55+00:00,"So Trump is out of the office and Democrats took power. So what? The rot is still there in the establishment as shown by @CNNBusiness's brazen article trying to justify colonizing the middle east for resources in order to fight climate change...
#BlueWave ? 😂 https://t.co/Rl0v23fB0k https://t.co/cEXBnq3sOJ"
2021-08-19 04:20:24+00:00,"All the candidates who are trying to unseat #GovernorNewsome are #republicans. Most voted for #Trump. That should tell you all you need to know. Republicans against climate change and women’s reproductive rights, have been trying to control #California for many years. No thanks!"
2021-08-18 18:22:53+00:00,"I was supposed to fly up to Lake Tahoe tomorrow to join my family for a long weekend getaway but the wildfires decided that wasn’t going to happen. We need to prioritize climate change, this can’t be the new normal every year. Ugh https://t.co/2Zh26tWydq"
2021-08-18 15:15:06+00:00,"@Jim_Jordan 🧐The Southern Border is America 🇺🇸 foreign policy of Global Dis-Stabilization of countries coming home to roost at the American border in addition to climate change!
Republicans created a lot of these SETBACKS for Americans!! Remember Republicans Created the wars in Middle East"
2021-08-18 14:37:31+00:00,"THERE IS REALLY NOTHING MAN KIND CAN DO ABOUT CLIMATE CHANGE THERE ARE TWO SOURCES THAT CAN BUDGE THE ATMOSPHERE, THE ATOMIC BOMB AND A POWERFUL VOLCANIC ERUPTION!!!"
2021-08-18 14:30:58+00:00,"There is no ""Arnold Schwarzenegger"" running in this election

Instead, the leading #GQP candidate is anti-Roe v. Wade, wants to abolish the minimum wage, &amp; believes climate change is a hoax

#JustVoteNO

@wtpBLUE #wtpBLUE #wtp934
https://t.co/HYufWvPQ1S"
2021-08-18 09:07:37+00:00,Climate Change the ‘Code Red' for Humanity: Report https://t.co/bdCJl7JLC8 via @YouTube
2021-08-18 01:27:03+00:00,"Get the word out to VOTE NO on the recall of @GavinNewsom 

If he is recalled either Larry ""abolish the min wage"" elder or John ""elimate climate change policy"" cox will be our governor and decimate all the great change California has worked for 

$75 billion in surplus...VOTE NO https://t.co/EEmJk9I0GV"
2021-08-17 17:48:39+00:00,For some odd reason I ppl will attempt to justify this but then be on the side of climate change .. 🤦🏾‍♂️ https://t.co/HCQ3imwJCQ
2021-08-17 17:29:50+00:00,"What is the next best use for this land? New homes?  How much will the price of almonds increase by? What consumer surplus is lost? Adaptation economics. 

NPR: Climate Change In California Is Threatening The World's Top Almond Producer.
https://t.co/Y0YzQCfNUn

via @GoogleNews"
2021-08-17 17:26:57+00:00,"Heat waves have baked the desert south-west and Pacific Northwest alike. America spent more than a century trying to reclaim the desert, turning brown landscapes green. Bolstered by climate change, the desert is clawing back.
11/11"
2021-08-17 17:26:52+00:00,"Since 2000, when the so-called “Millennium Drought” began, the river’s annual flow has shrunk by nearly 20%. Multiple studies in the past five years have attributed up to half of that decline to human-caused climate change.
4/11"
2021-08-17 16:01:15+00:00,"The efficient markets hypothesis revisited. As home prices reflect capitalization effects due to expectated climate risk, an efficient allocation of risk takes place.  This sorting process lowers the damage caused by climate change.
https://t.co/ZFdw53C7S7"
2021-08-16 23:37:12+00:00,Y’all be having kids like climate change ain’t a thing 😫
2021-08-16 21:50:11+00:00,Can climate change hurry up https://t.co/OVUVW7y64J
2021-08-16 09:05:55+00:00,"@ILLeftist @vaca121113 @Caitlyn_Jenner @LogCabinOC Question 2 is selecting the GOP Candidate you vote to replace Newsome. 

California does not need Anti Rights, Anti Climate Change, Anti Healthcare 4 all, reversing Minimum wage increases.  .  ."
2021-08-14 21:51:30+00:00,good afternoon to climate anxiety and everyone besides the people that doubt the earth is reacting to human-caused changes in the environment https://t.co/VeSDUbKwdv
2021-08-12 22:55:33+00:00,All you gas loving cooks are going to have to switch to other cooking methods if we are going to save our earth from this very serious CLIMATE CHANGES occurring now! https://t.co/2bUR1xAWcD
2021-08-11 17:31:54+00:00,"Whether you like Newsom or not, look at the larger picture. The alternative (Rep/Elders) would roll back all of the progress we have made on things such as climate change, &amp; they would botch our efforts to beat Covid. Also, the US Senate Dem majority is at stake!#VoteNoOnRecall"
2021-08-11 16:38:14+00:00,If only we could go to war with climate change. https://t.co/3A3sDRi8jj
2021-08-11 12:52:30+00:00,"A bad photo but a good interview. I thank @RMS for giving me the opportunity to share my thoughts about the microeconomics of climate change adaptation and the key role that the insurance industry could play.
https://t.co/floOj0ATPG"
2021-08-11 04:51:56+00:00,@EJinAction @JoyAnnReid @thereidout Taped it and just watched. Thank you both @EJinAction and @JoyAnnReid for highlighting who loses from climate change impacts in the U.S. and around the world.
2021-08-10 21:31:21+00:00,whoever doesn’t believe in climate change is a fucking dumbass like y’all don’t feel that HEAT when you go outside????
2021-08-10 20:32:05+00:00,"Between the pandemic and climate change report, I can’t believe we all just keep waking up and clocking in. I’m about to spontaneously explode from stress."
2021-08-10 19:17:50+00:00,@MoralOutrage1 @MaryLMarx @88Lucien88 I do all I can. Been driving Toyota Prius' since 2006. Still we need to look at changing the really big polluters like our military for one if we are really serious about halting climate change.
2021-08-10 08:38:39+00:00,@disclosetv And still within normal ranges. Here’s the truth about human caused climate change. https://t.co/Or8ChYqsWN
2021-08-10 04:07:47+00:00,Check out this simple breakdown by the BBC of the threat posed by climate change…  https://t.co/sgS8HbwIXX
2021-08-10 03:30:36+00:00,"UN’s latest report card on climate change is clear - a red flag 4 humanity to divert from our current course. It’s clear humans are responsible for accelerating a changing climate. 

The question is: what can we do?

@everledgerio #bethechange 

https://t.co/IvWvZr0jLu"
2021-08-10 03:18:32+00:00,I live in a reality where the media reports on the bathing habits of celebrities and the impending heat death of our planet due to climate change in the same breath. https://t.co/9uFi75nSh9
2021-08-10 02:41:11+00:00,Laughing (and crying) at all the talking head politicians commenting on the IPCC report saying “we need to do something” about climate change when they actually have the power but their coffers are filled with dirty money. #GreenNewDeal #CivilianClimateCorps
